9,7,6,12,11,7,10,10,10,7,7,9,12,10,11,9,7,7,8,9,8,11,10,8,8,11,12,9,11,8,10,10,9,9,13,8,9,9,12,8,10,8,9,8,9,10,7,12,11,11,9,8,10,9,12,6,9,12,9,9,11,7,9,10
-1571,412,184,-2998,3659,-9591,-10328,4926,-537,-2740,-8917,-7497,-2835,-3590,1136,1148,-2373,3675,-12044,-1592,1050,-14244,-858,6273,-6019,4950,5908,-1942,-14185,789,-3932,6996,-7878,10266,6677,-15158,8769,-11609,4225,-2818,4735,-7453,-343,3264,10667,-4328,1088,-1833,-5677,-11160,-9303,-9421,-2833,-9188,5424,504,3560,-2967,-12175,8071,-5450,-180,1306,-6394
