49,45,109,50,130,80,49,94,82,46,51,108,57,94,74,89,114,58,50,88,50,51,61,68,139,56,50,90,51,139,48,53,51,51,49,57,95,47,61,90,68,50,97,47,78,49,49,49,50,105,86,75,53,56,48,44,46,98,51,55,50,54,87,64
-2216,-164,-5329,1354,-9073,-4499,887,9947,-1332,-1495,1868,-2355,-5,-5040,920,631,-2244,-644,-1429,-2639,-987,-330,-3588,2158,1206,-1113,905,5478,578,11214,-2160,-2440,-1927,898,108,-1809,3057,1742,-1491,10650,-998,1083,4286,-280,210,-1823,2216,478,-2067,-4236,-558,3395,2322,-1502,2039,-1929,1358,-10540,1381,563,1268,-1813,-4124,-578
